1.514350951320447436e+01,1.652647459101129979e+00,5.719358578000108828e+00,1.516617492204595763e+01,4.352413348254036585e+00,1.202352077857302470e+00
1.508177693144926046e+01,9.052205576680902865e-01,5.259918412640562480e+00,1.261261468090557258e+01,3.171351040289132506e+00,1.124793923061398804e+00
1.457890611977482820e+01,2.421491970046743436e+00,3.786422781376667324e+00,1.505669047757026036e+01,2.737685467786269200e+00,2.310601980945505396e+00
1.384161165515578595e+01,4.680216735878779843e+00,5.684852410963207703e+00,1.179286135836208516e+01,1.756350939857724169e+00,3.143613294563253557e+00
1.657126401539807148e+01,4.518170553168809001e+00,5.915591754773520172e+00,1.879906534885693858e+01,2.374179131029504397e+00,1.403955923953670748e+00
1.455836435752937419e+01,5.762653553900860537e+00,5.111152349862009281e+00,1.569700652872028002e+01,4.290638379133096869e+00,2.439606664433772387e+00
1.655034282001665247e+01,2.591281821969227295e+00,7.117672828002556074e+00,1.636618084257728967e+01,4.313922529882701085e+00,3.105258082309762635e+00
1.495019941353458570e+01,3.936907459752382543e+00,4.770518319583366917e+00,1.545909599924747546e+01,3.766959958932101227e+00,2.807973465410891212e-01
1.229516634207383774e+01,2.636462562349027205e+00,6.383092107727772024e+00,1.764128569552737247e+01,2.416988504629412837e+00,1.209510622353129561e+00
1.363787227820198567e+01,4.480798153767588943e+00,6.243700350784074260e+00,1.566312694715355569e+01,5.023756268415200843e+00,3.601052387841409796e+00
1.533112595147654567e+01,4.655808911077596868e+00,5.098690157537168588e+00,1.393174696196617468e+01,5.002583091290881079e+00,3.169311967028690447e+00
1.208416349731939654e+01,4.275135014921551679e+00,5.562144837999383640e+00,1.645856926715156732e+01,5.358703076585891623e+00,5.421431745595080010e-01
1.402640775844089127e+01,5.069308694429593309e+00,4.362004392330568692e+00,1.285807612526650701e+01,5.544063781343709252e+00,2.390031999740690249e+00
1.572935560720320503e+01,3.879853659864894944e+00,1.529895927520846799e+00,1.429412694984115717e+01,3.067751536481610586e+00,-2.511031038345465927e+00
1.576957399435984009e+01,3.502365835374366299e+00,8.150868614978842075e+00,1.413201708464124096e+01,8.457877559956212821e+00,2.442777072473806044e+00
1.408959799251469036e+01,3.023268249904356608e+00,3.348772322688938985e+00,1.553382480755283979e+01,2.085992247911820474e+00,3.324640937296855725e+00
1.574604239165022612e+01,1.743604643247811614e+00,7.709784919479928611e+00,1.540178268078863333e+01,4.655290635370141317e+00,2.004412904822900021e+00
1.201171401395497718e+01,6.700860740828783468e-01,6.267395633598400018e+00,1.482028057675058719e+01,3.226383227885377902e+00,2.618702181225798231e+00
1.432763910909966043e+01,2.729334965074691866e+00,5.609149660704866314e+00,1.017604617004674061e+01,3.616391141324251990e+00,2.613316574437208661e+00
1.672246852326370714e+01,-1.122981486250679728e+00,6.273588159815290943e+00,1.479089670533336509e+01,6.044764664285433575e+00,3.659893188179563328e+00
1.363550877062445821e+01,1.888281343734562245e+00,2.099939337775738046e+00,1.301748002458069031e+01,5.963743318671553162e+00,3.789816960218548303e+00
1.431221883358651148e+01,3.697322922384159938e+00,4.130449056473701752e+00,1.378684226967477500e+01,3.737922069459129304e+00,3.580364908438418592e+00
1.636414615795299810e+01,2.400992202307594248e+00,5.350842504612070449e+00,1.240466303199213094e+01,3.457623861933812659e+00,3.502677534207597532e+00
1.448843697299106026e+01,3.868803818609465761e+00,2.007928783789555638e+00,1.407605830395369217e+01,5.913693890412365484e+00,7.260115751115501226e-01
1.361143892812527945e+01,3.616635716895720609e+00,3.845603515249439219e+00,1.430663907650653321e+01,2.390572859985401255e+00,1.686617214954057697e+00
1.421813684289328528e+01,3.389407653431599332e+00,4.625510812494526558e-01,1.459693098193453942e+01,3.659039231210455156e+00,6.120056658111309167e-01
1.755272913779514354e+01,5.790732362521460175e+00,6.293598328904627337e+00,1.629866964275692709e+01,6.071835706620062889e-02,1.184281028557595317e+00
1.396098372325999470e+01,4.007801005636576264e+00,8.986518796326573577e-01,1.220198253362343621e+01,7.313672678583446052e-01,1.685037022916197946e+00
1.855382955896954655e+01,2.469371372726286484e+00,2.051327345414881709e+00,1.552362019807933358e+01,2.687641348025406884e+00,1.336661276629180328e+00
1.669036868407659924e+01,4.055877583243239215e+00,2.285959274482526116e+00,1.428665941692245411e+01,3.530909716313508362e+00,2.297579348720023784e+00
1.479696785809128734e+01,2.781997352862454420e+00,2.675433463103996434e+00,1.510984959222961344e+01,1.320367672120343894e+00,3.253175298056150133e+00
1.955366007999937139e+01,1.868217209377221355e+00,1.699537339117350054e+00,1.412888010884209500e+01,6.446019047792662660e-01,1.750121702717552852e+00
1.677234122101366509e+01,6.088056194863263215e+00,2.853351558114766817e+00,1.437746858494991464e+01,7.475980822468933917e-01,1.846489261245325197e+00
1.610274517362653413e+01,3.738307496430020027e+00,4.732339854600275508e+00,1.492014476197808470e+01,1.913246870077113471e+00,4.601138733759957411e+00
1.998551379110077875e+01,2.692493917284484173e+00,4.971580681620564768e+00,1.611222952505158190e+01,1.079346232945386674e+00,2.311550360121275904e+00
1.520786006354852837e+01,2.518399688335404729e+00,3.413554382594566228e+00,1.536728820855583422e+01,3.075841628969125718e+00,4.572659426958008311e+00
