1.545584142625213353e+01,-1.684484192189341201e+00,-9.473352335824644754e+00,1.524921029016368479e+01,-3.097627325718222746e+00,-1.085616783007710850e+01,1.463498470055290923e+01,2.572221236803383659e-01,-9.529940598073599389e+00
1.418918735491376992e+01,-9.147681239577183376e-01,-9.774573333159338517e+00,1.476215750029673046e+01,-2.529324304654591571e-01,-1.186692284963802813e+01,1.318372448009018072e+01,-1.494256115518680206e+00,-1.011030267038406905e+01
1.259000864202849357e+01,9.660593899846088295e-01,-9.149105069448504324e+00,1.366415793309649374e+01,7.603719935860849821e-01,-1.067217922371754391e+01,1.441344448522806054e+01,-2.627152215003629721e-01,-8.980427105330688775e+00
1.165766055496398934e+01,-6.630275934944352967e-01,-9.393465800003710342e+00,1.665661706515626861e+01,-7.296484651979548257e-03,-9.908758317644304370e+00,1.500412602311936539e+01,-2.568389032492154112e+00,-1.192308025000408200e+01
1.347526996153154499e+01,2.313706609148871163e+00,-1.091749070822178780e+01,1.398618075375769898e+01,7.260206971157885381e-01,-1.130487832177504437e+01,1.283972673834286482e+01,2.223774322231780509e+00,-1.137187444722383312e+01
1.483452936955043988e+01,1.506289747910769528e+00,-1.094711784114461395e+01,1.548717072399957395e+01,-1.061067861536834300e+00,-8.764979267645841787e+00,1.689093169761119739e+01,-4.282304872450592437e-01,-6.988258387689644024e+00
1.531283270666467722e+01,-2.080543560799759550e+00,-9.846771937208014691e+00,1.383420300914999856e+01,-2.345576399291853686e+00,-7.463768208746055066e+00,1.153571076633875236e+01,-6.422088404551145047e-01,-7.955813142659338588e+00
1.475656316142274171e+01,-2.118533601475222738e+00,-1.016711145297244379e+01,1.423286692841007550e+01,-7.389638738306283372e-01,-7.025248595524055339e+00,1.562843664280313227e+01,-2.113853607924156108e+00,-6.749128679601215097e+00
1.295175809642268661e+01,4.955697047127459176e-01,-1.121318639090146263e+01,1.449410536912107439e+01,-1.314366198539045349e+00,-8.748280734239331835e+00,1.556324995436289349e+01,-8.234876238352011324e-01,-7.718818858941540739e+00
1.307889538243736993e+01,4.910534262410593542e-01,-9.144350605304587987e+00,1.477314369299193686e+01,-2.485836904172158857e+00,-9.591609598748943810e+00,1.365809052390824263e+01,-2.741773048131594503e+00,-7.871638592967083348e+00
1.315313325395954536e+01,-7.617776057714656934e-01,-1.251489283057571811e+01,1.568728769968668502e+01,-1.593201438868344089e-01,-8.447558496665632077e+00,1.391576440592544550e+01,-1.420135073107299695e+00,-1.080931820710055646e+01
1.270168389352996918e+01,8.850297637120472238e-01,-1.073848639116512160e+01,1.707990236280267027e+01,-1.200959651546434026e+00,-9.588250997306081658e+00,1.672737346293961025e+01,-1.022118291148909952e+00,-8.641343146720695145e+00
1.225989462268377572e+01,-2.759509413153069968e+00,-1.064524970929994474e+01,1.445211889100072966e+01,-3.397034463304391405e+00,-1.146012379520863611e+01,1.709033507010971320e+01,-3.489032964725694352e+00,-1.164881789291579750e+01
1.412400199322393846e+01,-9.507215800349035906e-01,-1.083266564492097572e+01,1.651672851369710315e+01,-2.444507491039517699e+00,-1.099338875146036543e+01,1.605686983173258398e+01,-2.799228643465328847e+00,-1.019023152017604694e+01
1.256457557566611349e+01,-1.611791450271028214e+00,-9.153508658050753866e+00,1.565077424868450073e+01,-3.468349045328922298e+00,-1.152561974727839278e+01,1.395271297227554008e+01,-3.332686250184960119e+00,-9.274159115449615243e+00
1.343670663386876285e+01,-2.111911123423169556e+00,-9.299909665364092248e+00,1.433250914757109307e+01,2.209019640884959598e-02,-9.750121242112472331e+00,1.481740534201462012e+01,-5.587143158795671027e+00,-9.906261866507172442e+00
1.578314263455174604e+01,-2.873313256610487976e+00,-8.913765656727676401e+00,1.626733218468931241e+01,-2.181893197663127559e-01,-8.987318994346978229e+00,1.649062751742581057e+01,-1.221613646310592660e+00,-8.007081200765755469e+00
1.383167276757692221e+01,-8.324984921627730516e-01,-9.616120678229114205e+00,1.244833143474281911e+01,3.962077800428420726e-01,-1.186159162338020678e+01,1.728031591605502726e+01,-5.404409116011904324e+00,-9.349729844034774473e+00
1.147102819623457393e+01,-2.124927023612293575e-01,-9.831522534030606053e+00,1.571033228702784967e+01,-1.374393072951336059e+00,-1.012963748235306483e+01,1.578843252522044871e+01,-2.595317631229887123e+00,-1.032905317435139558e+01
1.575191192887627700e+01,-4.330510858809127894e-01,-1.138750728380081156e+01,1.357277201486215290e+01,3.802888887315334365e-01,-1.168181117823977644e+01,1.636875274472567554e+01,-9.847038333710955715e-01,-8.675117787431975813e+00
