1.406729670947669852e+01,-8.776499983016848860e-01,-1.000672940971305991e+01,1.521361884267169096e+01,-2.320387916789631966e+00,-9.324772034192472248e+00,1.413652973243352662e+01,1.233959914841544353e-01,-1.000516803117860754e+01
1.507666482031737765e+01,-9.317858124599086578e-01,-1.016470801904909926e+01,1.508841635178134055e+01,-7.833724772445934681e-01,-1.071490219119910847e+01,1.369577507458272159e+01,-6.006739067392649067e-01,-9.347148365137600834e+00
1.214682278295371098e+01,-6.227110198531789903e-02,-9.313731560217391348e+00,1.544847353286628611e+01,-8.996700523571758978e-01,-1.084550973328555479e+01,1.366756200190835457e+01,-1.029901897333121985e+00,-8.433072204123421400e+00
1.353950090088387626e+01,-6.073834346793701711e-01,-8.817853678255538341e+00,1.541430707668312827e+01,-2.000437522914360944e+00,-1.088916948797013617e+01,1.576907067912643967e+01,-9.632334229300987261e-01,-1.071184420261227821e+01
1.343922074764930485e+01,-3.029777739529070923e-01,-1.143988126104276404e+01,1.359268016507127719e+01,-8.962460435356998933e-02,-1.066609975275781608e+01,1.452711913235370034e+01,7.039312485081896664e-01,-1.012381848655412675e+01
1.354092338735047107e+01,8.266798065567680931e-01,-1.203341371520187586e+01,1.624765960996019132e+01,-9.063131009552652939e-01,-9.361497255979617904e+00,1.598297307494237351e+01,2.808510251958686310e-01,-8.437665508178380236e+00
1.485883898786512169e+01,-1.033496340285054105e+00,-1.169308418723739962e+01,1.470609897309869396e+01,-1.577408316551277778e+00,-7.362370483516101238e+00,1.328841847488489591e+01,-1.717386800005812564e+00,-8.965412095407574000e+00
1.213932495928488997e+01,-9.119399226133095837e-01,-9.584973091679350077e+00,1.414607784530357470e+01,-1.027170338634681990e+00,-7.495017960646116251e+00,1.481434264775487364e+01,-1.545750310717638021e+00,-8.128108914401114049e+00
1.262796412043453920e+01,-1.941535579134275324e-01,-1.083894466751231889e+01,1.586026388203818982e+01,-1.170793938862861649e+00,-9.017326950562855714e+00,1.363806183812403816e+01,-1.408251035041996779e+00,-8.355146295962823544e+00
1.326626782902590485e+01,6.766881666616632041e-01,-1.049837106951387611e+01,1.404585500335815418e+01,-2.674288758764252538e+00,-9.512286654968599819e+00,1.514683158223242110e+01,-3.341486452580221478e+00,-6.081207069567772017e+00
1.223475583705530312e+01,-2.703404532357787660e-01,-1.174313262226575638e+01,1.462788439868749180e+01,-1.124128118251273678e+00,-9.037265828876117624e+00,1.378708745088464482e+01,-1.499600793114026276e+00,-7.643783742236154310e+00
1.246606377904591234e+01,-5.120297227829188058e-01,-1.148601973090481820e+01,1.539527407964795636e+01,2.719900675969521009e-01,-9.243979848396492116e+00,1.452379894489276602e+01,-1.798456992959574618e+00,-9.256403846924552425e+00
1.256255721743912268e+01,-3.508725052131640987e-01,-1.197996631908404552e+01,1.575555145094994280e+01,-1.888864274103936536e+00,-8.934262154490651753e+00,1.713180426942921386e+01,-2.832200870933785364e+00,-9.186667456584059366e+00
1.237055979478229162e+01,-2.122129963550816623e+00,-1.212143173580306055e+01,1.501427519988060233e+01,-1.596782208090988586e+00,-1.034562876064648584e+01,1.512206247931771941e+01,-4.074598452179395203e+00,-8.908275984788451396e+00
1.409531859120202668e+01,-3.322571124626500616e+00,-1.090137362356115069e+01,1.459913096797740728e+01,-6.593972607127793761e-01,-1.004645063577364184e+01,1.553470716162634879e+01,-3.374032326060432574e+00,-8.248886998688528038e+00
1.293273669120300085e+01,-1.387977241027863906e+00,-1.186813019009883874e+01,1.547836392939056438e+01,-2.450253611322117386e+00,-1.121596924465363543e+01,1.404233142912334209e+01,-2.176657862538916799e+00,-1.044626176932575490e+01
1.308620756262900819e+01,-1.944940344883380634e+00,-1.334934346184608955e+01,1.287743809394419792e+01,-8.868340684742080926e-01,-1.266841465141884626e+01,1.611760385773690629e+01,-4.334323795774097654e+00,-7.444011370512678027e+00
1.285664312986921765e+01,-1.017125412689946273e+00,-1.148146546811130619e+01,1.643929946967728384e+01,-3.647204298688204727e-01,-1.236539059875567048e+01,1.708800214912676907e+01,-2.898444927929320514e+00,-8.827854820654831514e+00
1.327709178131464896e+01,-3.305353233185405748e-01,-1.201343728527091415e+01,1.557920406691460791e+01,-1.572651942256799051e+00,-1.244958697200307718e+01,1.595234179772729810e+01,-3.461930007289964806e+00,-9.315438490043929320e+00
1.216563090990377738e+01,-1.992706194898588690e+00,-1.078478193011094355e+01,1.290947226299734218e+01,1.451014680639620025e+00,-1.080949025819917608e+01,1.480047255671114037e+01,-3.470168490930594540e+00,-8.069545282579969836e+00
