1.541394154108958325e+01,1.502342188746598062e+01,1.845638651282892440e+01,1.687307808591557645e+01,1.796931708215030099e+01,1.767977394904016109e+01
1.602467882771897578e+01,1.713805597326532748e+01,1.782231853179971992e+01,1.445705880313482794e+01,1.920869993851032831e+01,1.949941018827778549e+01
1.194123798470599418e+01,1.435334348192295018e+01,4.064509148422408735e+00,6.615829437584448414e+00,1.907808524260508065e+01,3.819895768216164278e+00
1.501636109102436123e+01,2.073334310900340327e+01,1.699027615122840018e+01,7.170804796489910871e+00,1.806110546823921936e+01,1.262499404950777837e+01
1.513793551197533915e+01,1.691130859984374979e+01,1.487158222875586233e+01,1.509081091629073690e+01,1.698418607572920180e+01,1.077387612826831997e+01
1.433727985659544402e+01,1.033088101473503428e+01,7.221417815398694096e+00,2.015209984099487173e+01,1.217897050189247210e+01,1.175325382422503928e+01
2.031702823671997393e+01,2.645448129212734756e+01,1.092513439531705899e+01,1.737089477779923996e+01,2.679924935752810455e+01,8.503615794597685351e+00
1.054876733044395820e+01,1.270821731734611681e+01,1.618912319693468405e+01,1.638340800554652077e+01,2.322381545644645584e+01,1.894918687740639740e+01
1.456925462370595170e+01,2.272672299724332490e+01,8.828976925792465735e+00,1.504782439745010514e+01,2.130657381941883344e+01,8.168965411397211440e+00
1.402497140575567514e+01,2.483628873766617673e+01,1.593252275063125190e+01,1.231750393563054757e+01,1.994730257495891834e+01,1.032838722995885838e+01
1.750288969644775960e+01,2.011316763279182496e+01,1.402122192088044805e+01,2.254900763187402291e+01,2.443733246719938279e+01,1.291831912502156676e+01
1.033631095422740565e+01,1.372646724579496613e+01,1.881971277693274658e+01,1.152868351878408681e+01,1.597259397229166211e+01,1.199370989963200351e+01
1.128814636741129895e+01,1.247906943483835107e+01,1.392025908286052882e+01,1.262883100705095174e+01,1.342302211926462618e+01,1.153830072455046007e+01
1.561518106599499589e+01,2.884824809963211578e+01,1.696949992351330394e+01,1.542256864634680547e+01,3.005801974553160605e+01,1.449016943637887067e+01
2.609244074338689856e+01,1.873951795103367246e+01,2.405826197631378349e+01,2.147696506248043491e+01,2.453880152825774630e+01,2.040735931280046600e+01
1.685654222817370851e+01,2.356088596576078587e+01,4.885011321071227819e+00,1.541147226714118013e+01,2.096520854269597933e+01,7.025163207671698551e+00
1.724188291009813767e+01,2.043599260906780302e+01,1.461864268282739765e+01,1.269487743433281146e+01,2.033778250205310201e+01,1.491849703000776550e+01
1.134076961117974491e+01,2.273546962679590777e+01,7.767738615610627839e+00,9.984432219423874599e+00,2.531685542401437417e+01,1.059746750408533700e+01
1.204778003728915259e+01,2.299157290015832444e+01,1.422894644225894289e+01,1.377836792925761777e+01,2.483562490815418045e+01,1.200294720108407276e+01
1.378945699603742270e+01,1.571604922046510211e+01,1.422026104055997919e+01,1.107285047740161410e+01,1.680667118870043453e+01,1.241285390078969897e+01
