1.556589550972062064e+01,1.847436558675572726e+01,1.691297217773855621e+01,1.792305721226068371e+01,1.576087770138590116e+01,1.894844204803050758e+01
1.872183528997132740e+01,1.894532264255072107e+01,1.581087729865693348e+01,1.311687563039936855e+01,2.120949383167362612e+01,1.959608589486611763e+01
1.183106064256182854e+01,1.474603504233531481e+01,4.202515911205270349e+00,7.091854314009570892e+00,2.033878116869874830e+01,4.200428027092542926e+00
1.260466159210642800e+01,2.397128334924639148e+01,1.511863027427680350e+01,9.846220542089559657e+00,1.984955775274918111e+01,1.089908448301913424e+01
1.620359018134615070e+01,1.567052583827452139e+01,1.448370370573519672e+01,1.641293264470504809e+01,1.795490697613473330e+01,1.207911860139533822e+01
1.568123859478313697e+01,1.721267013345981667e+01,9.401008340377044803e+00,1.752499590823574849e+01,1.071587711064257142e+01,1.242088612501541789e+01
2.006746085716797623e+01,2.759406512356300567e+01,9.848695391867039461e+00,2.038020822962876721e+01,2.516224077857318875e+01,9.522202408111860805e+00
8.784598500952835565e+00,1.060644484611218630e+01,1.693706442763642173e+01,2.011657175183687940e+01,2.146484293376650854e+01,1.886267932602245168e+01
1.661162621293670227e+01,2.241689973467762087e+01,1.099936832969014944e+01,1.759472759960016930e+01,2.543789843197467704e+01,7.510515192827269537e+00
1.511777906712491237e+01,2.497191902480158987e+01,1.471147330447091583e+01,1.300734506238680943e+01,2.352166598946378429e+01,1.133014219658596566e+01
1.931385255150254920e+01,2.145069663238295021e+01,1.418459526943187399e+01,2.139538558682884073e+01,2.520361448412731775e+01,1.472559290295145296e+01
7.941462762601973147e+00,1.512669951488461351e+01,1.771914070403675368e+01,8.590131491354823012e+00,1.516579184477109088e+01,1.720754236005046778e+01
1.356539202049882320e+01,1.489430311304572463e+01,1.424618624638856623e+01,1.618049712260433637e+01,1.310317372022266014e+01,1.443112957312838951e+01
1.722632973114759025e+01,2.724192635155391073e+01,1.794196916230243488e+01,1.467056332503729266e+01,2.824113072947341507e+01,1.522688496665709579e+01
2.364550775193610832e+01,2.036262425654157937e+01,2.430536937509159401e+01,2.180143593722186068e+01,2.936308189015808878e+01,1.899899674738285071e+01
1.611778524942561575e+01,2.383983887070092322e+01,3.903686516849198984e+00,1.464982250007796516e+01,2.136762678496718948e+01,3.716828344485633817e+00
1.576319301882087487e+01,1.931214711451635324e+01,1.419897944451938088e+01,9.958481560764749219e+00,2.046143831031336191e+01,1.744602315461337128e+01
1.261543574888428410e+01,2.504529629666747326e+01,7.246482877676908352e+00,9.056933189748770374e+00,2.384965181951657343e+01,1.097377495791417168e+01
1.499759013901718063e+01,2.069238552352243943e+01,1.275224569422999110e+01,1.304487863586414953e+01,2.051547761685958804e+01,1.340969291263758834e+01
1.192562966402446278e+01,1.580800540471639337e+01,1.431406874911719029e+01,1.353108516401213102e+01,1.632226880996208251e+01,1.654760568935929044e+01
